date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:49	2000/2000	---M--	200	added ('OK')	image/png	etag:%2251a1e9a-7d0-52665b3d22780%22	https://www.lac-info.com/img/final/ico-euro-implant.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-euro-implant.png	(from https://www.lac-info.com/css/main.css)
15:48:49	2721/2721	---M--	200	added ('OK')	image/png	etag:%2251a1e43-aa1-52665b4e4d000%22	https://www.lac-info.com/img/video-play-blue.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-play-blue.png	(from https://www.lac-info.com/css/main.css)
15:48:50	2673/2673	---M--	200	added ('OK')	image/png	etag:%2251a1e42-a71-52665b4e4d000%22	https://www.lac-info.com/img/video-play-blue-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-play-blue-hover.png	(from https://www.lac-info.com/css/main.css)
15:48:50	1535/1535	---M--	200	added ('OK')	image/png	etag:%2251a1e97-5ff-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-brackets.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-brackets.png	(from https://www.lac-info.com/css/main.css)
15:48:51	1253/1253	---M--	200	added ('OK')	image/png	etag:%2251a1e1e-4e5-52665b41e72c0%22	https://www.lac-info.com/img/ico-backtotop.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-backtotop.png	(from https://www.lac-info.com/css/main.css)
15:48:52	10720/10720	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Aug%202016%2008:48:43%20GMT	https://www.lac-info.com/includes/ajax/favicon.ico	C:/xampp/htdocs/long/long/www.lac-info.com/includes/ajax/favicon.123.delayed	(from https://www.lac-info.com/includes/ajax/side-effect.ajax.php?tab=pill)
15:48:53	1845/1845	---M--	200	added ('OK')	application/javascript	etag:%2251a1f02-735-527183a65c600%22	https://www.lac-info.com/js/vendor/jquery.mousewheel.pack.js	C:/xampp/htdocs/long/long/www.lac-info.com/js/vendor/jquery.mousewheel.pack.js	(from https://www.lac-info.com/includes/ajax/side-effect.ajax.php?tab=pill)
15:48:53	884/884	---M--	200	added ('OK')	application/javascript	etag:%2251a1ef2-374-527183adfd800%22	https://www.lac-info.com/js/app-lightbox.js	C:/xampp/htdocs/long/long/www.lac-info.com/js/app-lightbox.js	(from https://www.lac-info.com/includes/ajax/side-effect.ajax.php?tab=pill)
15:48:56	19430/19430	---M--	200	added ('OK')	image/png	etag:%2251a1e4d-4be6-52665b2a0fa80%22	https://www.lac-info.com/img/dmy/dmy-find-out-01.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/dmy-find-out-01.png	(from https://www.lac-info.com/includes/ajax/find-out-more.ajax.php?tab=pill)
15:48:56	135138/135138	---M--	200	added ('OK')	image/png	etag:%2251a1e4e-20fe2-524a4a2caf600%22	https://www.lac-info.com/img/dmy/dmy-find-out-02.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/dmy-find-out-02.png	(from https://www.lac-info.com/includes/ajax/find-out-more.ajax.php?tab=pill)
15:48:56	506/506	---MCZ	200	added ('OK')	text/plain	date:Fri,%2019%20Aug%202016%2008:48:47%20GMT	https://www.facebook.com/robots.txt		(from https://www.lac-info.com/)
15:48:57	50378/50378	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202016%2008:48:48%20GMT	https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long+Acting+Contraception%3A+Many+myths.+Many+options.+One+reason+to+learn+more&description&link=DGO-yBW451s&redirect_uri=https%3A%2F%2Fwww.lac-info.com&picture=%2Fimg%2Fvideo-cover%2Fvideo-01.jpg&_fb_noscript=1	C:/xampp/htdocs/long/long/www.facebook.com/dialog/feedac5b.html	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:57	41496/41496	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:57	98735/98735	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:57	10521/10521	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yf/r/5hWuftjVSFs.css	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yf/r/5hWuftjVSFs.css	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:58	116637/116637	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yi/r/i4bDdSMjpD0.js	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yi/r/i4bDdSMjpD0.js	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:58	215658/215658	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2iYJm4/yq/l/th_TH/QZW7TAdn1Yj.js	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2iYJm4/yq/l/th_TH/QZW7TAdn1Yj.js	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:58	19988/19988	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y_/r/6VIaYzQ8h21.js	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y_/r/6VIaYzQ8h21.js	(from https://www.facebook.com/dialog/feed?app_id=938577676233317&display=popup&name=Long%20Acting%20Contraception:%20Many%20myths.%20Many%20options.%20One%20reason%20to%20learn%20more&description=&link=DGO-yBW451s&redirect_uri=https://www.lac-info.com&picture=/img/video-cover/video-01.jpg)
15:48:59	600760/600760	---M--	200	added ('OK')	image/png	etag:%2251a1e86-92ab8-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-placing-l.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-placing-l.png	(from https://www.lac-info.com/css/main.css)
15:49:02	10707/10707	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Aug%202016%2008:48:52%20GMT	https://www.lac-info.com/img/faq/tampon_hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/tampon_hover.12f.delayed	(from https://www.lac-info.com/img/faq/ico-faq-tampon-hover.svg)
15:49:04	10703/10703	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Aug%202016%2008:48:54%20GMT	https://www.lac-info.com/img/faq/tampon_normal.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/tampon_normal.130.delayed	(from https://www.lac-info.com/img/faq/ico-faq-tampon.svg)
15:49:04	10947/10947	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/ye/r/0qx-vnsuxPL.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/ye/r/0qx-vnsuxPL.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:04	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yU/r/O7nelmd9XSI.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yU/r/O7nelmd9XSI.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:04	346/346	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y6/r/eFrKTvRvpX9.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y6/r/eFrKTvRvpX9.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:05	696/696	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yu/r/ihdxZr4UqO6.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yu/r/ihdxZr4UqO6.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:05	549/549	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yW/r/Cg43IrsPc7P.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yW/r/Cg43IrsPc7P.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:05	549/549	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/ya/r/xhqoB-vsYoT.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/ya/r/xhqoB-vsYoT.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:05	1315/1315	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yD/r/t-wz8gw1xG1.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yD/r/t-wz8gw1xG1.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:05	517/517	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y-/r/AGUNXgX_Wx3.gif	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y-/r/AGUNXgX_Wx3.gif	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:06	1894/1894	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yG/r/b53Ajb4ihCP.gif	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yG/r/b53Ajb4ihCP.gif	(from https://static.xx.fbcdn.net/rsrc.php/v2/y3/r/lMfUjJwnCKi.css)
15:49:06	4834/4834	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yI/r/sEuwQW_kcRT.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yI/r/sEuwQW_kcRT.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:06	8229/8229	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yN/r/-BU-kqxCOf-.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yN/r/-BU-kqxCOf-.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:06	7850/7850	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yI/r/N859vY8yQ6p.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yI/r/N859vY8yQ6p.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:07	1117/1117	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yX/r/XTBCJQ4brFv.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yX/r/XTBCJQ4brFv.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:07	1117/1117	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yt/r/9P4tFVoazCQ.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yt/r/9P4tFVoazCQ.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:07	1126/1126	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yl/r/seydRWcRiTg.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yl/r/seydRWcRiTg.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:07	1128/1128	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/ye/r/ui6i-KsMj_C.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/ye/r/ui6i-KsMj_C.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:08	1117/1117	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y_/r/pAT_aWF8wR_.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y_/r/pAT_aWF8wR_.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:08	522/522	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:08	316/316	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yA/r/4WSewcWboV8.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yA/r/4WSewcWboV8.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:08	281/281	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yx/r/ogYrclupeJV.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yx/r/ogYrclupeJV.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:08	330/330	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yj/r/ubIGOTIgUYc.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yj/r/ubIGOTIgUYc.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:09	277/277	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yo/r/33RpiRygxAr.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yo/r/33RpiRygxAr.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:09	311/311	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y7/r/gmSNAxiWQKY.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y7/r/gmSNAxiWQKY.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:09	200/200	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yz/r/oxEY7WFsJrB.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yz/r/oxEY7WFsJrB.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:09	249/249	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yT/r/Vi-KTnbdMKr.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yT/r/Vi-KTnbdMKr.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:09	642/642	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yM/r/NBYvgFic_Jk.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yM/r/NBYvgFic_Jk.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:10	1096/1096	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y_/r/eWmOHYAzV_7.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y_/r/eWmOHYAzV_7.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:10	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/ym/r/yXpRAoZ0irQ.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/ym/r/yXpRAoZ0irQ.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:10	2662/2662	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yG/r/O8_o5wA0LpM.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yG/r/O8_o5wA0LpM.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:10	139/139	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yV/r/N4CM9eriGaf.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yV/r/N4CM9eriGaf.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:11	6535/6535	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yl/r/NtxfCiWWu4q.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yl/r/NtxfCiWWu4q.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:11	1243/1243	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yG/r/F2AxWmaQ-sW.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yG/r/F2AxWmaQ-sW.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:11	3730/3730	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yk/r/uN3PLJQI8Sw.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yk/r/uN3PLJQI8Sw.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:11	2506/2506	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yj/r/sfJmkLfesvd.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yj/r/sfJmkLfesvd.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yC/r/zZ7OdT8iHbL.css)
15:49:12	5769/5769	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/yL/r/unHwF9CkMyM.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/yL/r/unHwF9CkMyM.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yf/r/5hWuftjVSFs.css)
15:49:12	506/506	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v2/y7/r/95dK0JvdDAj.png	C:/xampp/htdocs/long/long/static.xx.fbcdn.net/rsrc.php/v2/y7/r/95dK0JvdDAj.png	(from https://static.xx.fbcdn.net/rsrc.php/v2/yf/r/5hWuftjVSFs.css)
